Name, Size, Age, Color, Breed
Tjslhy,20,92,white,Ukrainian Ironbelly
Tvvaocn,5,92,red,Ukrainian Ironbelly
Umjyiv,16,92,blue,Ukrainian Ironbelly
Hvmvvp,6,93,red,Antipodean Opaleye
Lqc,10,93,white,Antipodean Opaleye
Nci,6,93,blue,Antipodean Opaleye
Cllodvu,13,93,red,Chinese Fireball
Dty,1,93,blue,Chinese Fireball
Jaypl,14,93,red,Chinese Fireball
Owyrfswo,1,93,blue,Chinese Fireball
Tofhebcd,11,93,red,Chinese Fireball
Dctbbb,4,93,red,Common Welsh Green
Huvb,18,93,red,Common Welsh Green
Oqgx,19,93,blue,Common Welsh Green
Qibkuh,13,93,blue,Common Welsh Green
Vdmq,1,93,blue,Common Welsh Green
Casaq,20,93,red,Hebridean Black
Nbtti,14,93,blue,Hebridean Black
Reu,9,93,black,Hebridean Black
Tdtte,16,93,black,Hebridean Black
Tqr,13,93,red,Hebridean Black
Brpk,5,93,red,Hungarian Horntail
Kxapuumv,8,93,white,Hungarian Horntail
Vsuk,1,93,black,Hungarian Horntail
Ygtiovf,20,93,white,Hungarian Horntail
Dfx,8,93,red,Norwegian Ridgeback
Hxl,14,93,blue,Norwegian Ridgeback
Iuqc,20,93,blue,Norwegian Ridgeback
Ofuf,12,93,blue,Norwegian Ridgeback
Onlo,0,93,black,Norwegian Ridgeback
Rbpltmi,2,93,black,Norwegian Ridgeback
Lhq,10,93,blue,Peruvian Vipertooth
Ndl,5,93,white,Peruvian Vipertooth
Notbdv,3,93,white,Peruvian Vipertooth
Odx,8,93,black,Peruvian Vipertooth
Dqy,9,93,black,Romanian Longhorn
Dqy,9,93,black,Romanian Longhorn
Exupao,12,93,blue,Romanian Longhorn
Eye,0,93,red,Romanian Longhorn
Hvdos,1,93,blue,Romanian Longhorn
Oarjdup,12,93,red,Romanian Longhorn
Oiwyny,7,93,white,Romanian Longhorn
Jdq,7,93,blue,Swedish Short-Snout
Mvin,2,93,red,Swedish Short-Snout
Ockapjyh,16,93,black,Swedish Short-Snout
Xxiu,5,93,red,Swedish Short-Snout
Qqu,1,93,red,Ukrainian Ironbelly
Fcp,8,94,blue,Antipodean Opaleye
Lvxk,11,94,black,Antipodean Opaleye
Rnsh,14,94,red,Antipodean Opaleye
Ujupro,17,94,red,Antipodean Opaleye
Wjtysmn,0,94,blue,Antipodean Opaleye
Noppq,20,94,red,Chinese Fireball
Iadkfi,3,94,blue,Common Welsh Green
Kdvi,9,94,white,Common Welsh Green
Wac,7,94,white,Common Welsh Green
Jqfgdm,10,94,blue,Hebridean Black
Nloobby,20,94,blue,Hebridean Black
Omf,13,94,white,Hebridean Black
Unknv,16,94,white,Hebridean Black
Vurg,18,94,red,Hebridean Black
Ahpe,4,94,blue,Hungarian Horntail
Fhedjquv,9,94,black,Hungarian Horntail
Kvyi,17,94,red,Hungarian Horntail
Oetjssfy,18,94,blue,Hungarian Horntail
Oth,20,94,white,Hungarian Horntail
Cgdtjh,20,94,black,Norwegian Ridgeback
Iqrb,17,94,blue,Norwegian Ridgeback
Aaxspeu,7,94,black,Peruvian Vipertooth
Aulbpac,6,94,red,Peruvian Vipertooth
Btr,19,94,white,Peruvian Vipertooth
Guhxgrvf,14,94,red,Peruvian Vipertooth
Igttatwl,6,94,white,Peruvian Vipertooth
Kpunsnyq,11,94,black,Peruvian Vipertooth
Rkgwdik,17,94,red,Peruvian Vipertooth
Rywiwh,6,94,red,Peruvian Vipertooth
Tlpe,19,94,black,Peruvian Vipertooth
Wiq,7,94,blue,Peruvian Vipertooth
Bgshbvfn,9,94,red,Romanian Longhorn
Evnwqpav,17,94,blue,Romanian Longhorn
Ivbvk,2,94,blue,Romanian Longhorn
Jndrs,0,94,blue,Romanian Longhorn
Lhmwjjnd,20,94,red,Romanian Longhorn
Qfpfr,14,94,white,Romanian Longhorn
Qhi,14,94,black,Romanian Longhorn
Qhi,14,94,black,Romanian Longhorn
Qokrj,6,94,white,Romanian Longhorn
Qsctaqg,19,94,blue,Romanian Longhorn
Gat,10,94,red,Swedish Short-Snout
Kfscwt,0,94,white,Swedish Short-Snout
Mirq,4,94,black,Swedish Short-Snout
Oxvlv,2,94,black,Swedish Short-Snout
Sjug,9,94,blue,Swedish Short-Snout
Vvtrygvj,14,94,red,Swedish Short-Snout
Wgmvwpg,14,94,blue,Swedish Short-Snout
Entp,19,94,black,Ukrainian Ironbelly
Hxtdq,11,94,blue,Ukrainian Ironbelly
Lyinbg,3,94,red,Ukrainian Ironbelly
Ryhmlqx,18,94,blue,Ukrainian Ironbelly
Prgutmmo,5,95,white,Antipodean Opaleye
Pycvq,6,95,blue,Antipodean Opaleye
Trhe,6,95,blue,Antipodean Opaleye
Twhvnn,10,95,black,Antipodean Opaleye
Fdff,7,95,red,Chinese Fireball
Opbfm,10,95,white,Chinese Fireball
Xokvdy,2,95,black,Chinese Fireball
Hddxjslv,14,95,black,Common Welsh Green
Xftfp,5,95,white,Common Welsh Green
Bvy,8,95,red,Hebridean Black
Dfvty,18,95,white,Hebridean Black
Mmegbh,3,95,white,Hebridean Black
Ncygome,20,95,blue,Hebridean Black
Ueeuew,15,95,red,Hebridean Black
Wpmybgl,4,95,black,Hebridean Black
Bpwta,13,95,blue,Hungarian Horntail
Cxkvx,16,95,red,Norwegian Ridgeback
Cxsrvq,16,95,black,Norwegian Ridgeback
Kfrt,4,95,black,Norwegian Ridgeback
Qebf,16,95,black,Norwegian Ridgeback
Vlyrj,13,95,red,Norwegian Ridgeback
Xfky,13,95,white,Norwegian Ridgeback
Dqnusa,3,95,blue,Peruvian Vipertooth
Ifc,5,95,red,Peruvian Vipertooth
Jnmt,8,95,red,Peruvian Vipertooth
Kkci,10,95,white,Romanian Longhorn
Oerybhb,20,95,blue,Romanian Longhorn
Qyyegbf,4,95,white,Romanian Longhorn
Sud,5,95,white,Romanian Longhorn
Tymtu,13,95,blue,Romanian Longhorn
Icqq,5,95,black,Swedish Short-Snout
Ios,17,95,black,Swedish Short-Snout
Llqcsc,0,95,red,Swedish Short-Snout
Nvtcbuw,20,95,black,Swedish Short-Snout
Pinjj,1,95,white,Swedish Short-Snout
Thhmmfom,5,95,red,Swedish Short-Snout
Xwok,17,95,black,Swedish Short-Snout
Axv,20,95,black,Ukrainian Ironbelly
Edlaekwh,20,96,blue,Antipodean Opaleye
Ffdk,11,96,blue,Antipodean Opaleye
Ropb,6,96,blue,Antipodean Opaleye
Ropb,6,96,blue,Antipodean Opaleye
Cpovq,6,96,black,Chinese Fireball
Dnarkox,14,96,white,Chinese Fireball
Iehotnra,7,96,white,Chinese Fireball
Eyjxvuap,10,96,black,Common Welsh Green
Nex,4,96,red,Common Welsh Green
Ufcpwe,20,96,black,Common Welsh Green
Bjr,9,96,blue,Hebridean Black
Frmlm,7,96,white,Hebridean Black
Ikvrddf,8,96,white,Hebridean Black
Kvge,15,96,red,Hebridean Black
Fhpwnp,0,96,red,Hungarian Horntail
Miiurd,12,96,red,Hungarian Horntail
Mpu,19,96,blue,Hungarian Horntail
Vigrfsdq,0,96,red,Hungarian Horntail
Cij,13,96,blue,Norwegian Ridgeback
Lvw,5,96,black,Norwegian Ridgeback
Anoqygr,7,96,black,Peruvian Vipertooth
Djt,14,96,white,Peruvian Vipertooth
Mopa,10,96,white,Peruvian Vipertooth
Nimo,9,96,white,Peruvian Vipertooth
Sojl,14,96,black,Peruvian Vipertooth
Stqqwfy,5,96,white,Peruvian Vipertooth
Aghptdu,3,96,white,Romanian Longhorn
Euapde,14,96,black,Romanian Longhorn
Jexrsium,3,96,white,Romanian Longhorn
Pxp,15,96,black,Romanian Longhorn
Sds,15,96,white,Romanian Longhorn
Srhv,1,96,blue,Romanian Longhorn
Xbq,10,96,black,Romanian Longhorn
Itn,15,96,blue,Swedish Short-Snout
Maaddivw,9,96,white,Swedish Short-Snout
Xak,16,96,white,Swedish Short-Snout
Acwur,6,96,white,Ukrainian Ironbelly
Cenelkrx,9,96,blue,Ukrainian Ironbelly
Kuahti,8,96,red,Ukrainian Ironbelly
Vrx,9,96,black,Ukrainian Ironbelly
Jspd,10,97,red,Antipodean Opaleye
Rgpulpbw,13,97,blue,Antipodean Opaleye
Vhsma,20,97,blue,Antipodean Opaleye
Cdl,10,97,black,Chinese Fireball
Macmxgx,19,97,white,Chinese Fireball
Jatuwp,5,97,white,Common Welsh Green
Jbcar,14,97,white,Common Welsh Green
Mfrfriv,0,97,red,Common Welsh Green
Nqmddpi,1,97,red,Common Welsh Green
Vilaedip,6,97,blue,Common Welsh Green
Hjrpcskj,16,97,white,Hebridean Black
Lflec,9,97,red,Hebridean Black
Mjcj,6,97,red,Hebridean Black
Pim,14,97,red,Hebridean Black
Vibx,0,97,white,Hebridean Black
Fhjxfxx,18,97,red,Hungarian Horntail
Vfnafsa,9,97,red,Hungarian Horntail
Aqlbefbq,17,97,white,Norwegian Ridgeback
Futehgxk,6,97,black,Norwegian Ridgeback
Mnb,15,97,white,Norwegian Ridgeback
Oof,17,97,blue,Norwegian Ridgeback
Ougmk,16,97,white,Norwegian Ridgeback
Pidtojv,17,97,black,Norwegian Ridgeback
Ttlmwh,7,97,red,Norwegian Ridgeback
Ucwd,13,97,white,Norwegian Ridgeback
Igiipjyr,13,97,red,Peruvian Vipertooth
Ndnpok,1,97,black,Peruvian Vipertooth
Ogbuq,0,97,white,Peruvian Vipertooth
Otytavx,16,97,black,Peruvian Vipertooth
Tie,19,97,blue,Peruvian Vipertooth
Ruenhun,14,97,red,Romanian Longhorn
Tfnjn,3,97,black,Romanian Longhorn
Tfsn,4,97,white,Romanian Longhorn
Amuboal,19,97,blue,Swedish Short-Snout
Igq,11,97,blue,Swedish Short-Snout
Ivkki,18,97,blue,Swedish Short-Snout
Qpvbaxec,9,97,red,Swedish Short-Snout
Tnhgp,16,97,black,Swedish Short-Snout
Trpjnov,2,97,black,Swedish Short-Snout
Yetj,9,97,blue,Swedish Short-Snout
Bumhwtbg,13,97,red,Ukrainian Ironbelly
Dyd,20,97,white,Ukrainian Ironbelly
Inu,19,97,white,Ukrainian Ironbelly
Inu,19,97,white,Ukrainian Ironbelly
Jhgfu,17,97,black,Ukrainian Ironbelly
Nanck,2,97,blue,Ukrainian Ironbelly
Phledjle,13,97,black,Ukrainian Ironbelly
Vbvi,3,97,black,Ukrainian Ironbelly
Yhxvjmrk,13,97,red,Ukrainian Ironbelly
Ynlacwdu,14,97,blue,Ukrainian Ironbelly
Gvab,9,98,black,Antipodean Opaleye
Hcc,6,98,white,Antipodean Opaleye
Ifltwbh,2,98,white,Antipodean Opaleye
Kqifi,11,98,white,Antipodean Opaleye
Pjwvlvtk,9,98,black,Antipodean Opaleye
Rsjyq,1,98,black,Antipodean Opaleye
Txqcis,3,98,red,Antipodean Opaleye
Vpthpwue,16,98,black,Antipodean Opaleye
Aoyl,13,98,white,Chinese Fireball
Eqtkicu,10,98,blue,Chinese Fireball
Hmgauw,13,98,red,Chinese Fireball
Igcpb,13,98,white,Common Welsh Green
Ijffqf,5,98,blue,Common Welsh Green
Iybon,12,98,white,Common Welsh Green
Lxsev,16,98,white,Common Welsh Green
Uhfcj,14,98,blue,Common Welsh Green
Diss,1,98,black,Hebridean Black
Gtw,15,98,white,Hebridean Black
Hshbquai,11,98,blue,Hebridean Black
Kotntkiu,17,98,red,Hebridean Black
Lmylrqyb,16,98,black,Hebridean Black
Onfchahd,18,98,white,Hebridean Black
Bxl,7,98,red,Hungarian Horntail
Gnlvyr,1,98,black,Hungarian Horntail
Ljipkp,5,98,red,Hungarian Horntail
Tpqerlp,17,98,blue,Hungarian Horntail
Ejjb,11,98,white,Norwegian Ridgeback
Lwjwof,10,98,red,Norwegian Ridgeback
Dhnnu,7,98,red,Peruvian Vipertooth
Hlbd,5,98,red,Peruvian Vipertooth
Jtdveqk,16,98,black,Peruvian Vipertooth
Kmvd,20,98,blue,Peruvian Vipertooth
Makraxxs,7,98,white,Peruvian Vipertooth
Wtckgol,12,98,blue,Peruvian Vipertooth
Xff,19,98,black,Peruvian Vipertooth
Bsqme,0,98,black,Romanian Longhorn
Onisqokr,6,98,blue,Romanian Longhorn
Rbb,9,98,black,Romanian Longhorn
Rgbuo,18,98,red,Romanian Longhorn
Dgglvrj,15,98,blue,Ukrainian Ironbelly
Igxyvjl,10,98,red,Ukrainian Ironbelly
Nwhxrpyb,20,98,black,Ukrainian Ironbelly
Qhhbyp,1,98,white,Ukrainian Ironbelly
Cfcrsyv,7,99,red,Antipodean Opaleye
Ciuxvbj,3,99,white,Antipodean Opaleye
Jmflkcd,2,99,blue,Antipodean Opaleye
Juuwjniu,7,99,red,Antipodean Opaleye
Mlfkmmm,15,99,white,Antipodean Opaleye
Ncoxgps,11,99,blue,Antipodean Opaleye
Ragdp,11,99,black,Antipodean Opaleye
Tcgeqlw,11,99,blue,Chinese Fireball
Uvcfh,0,99,white,Chinese Fireball
Jnnypkq,10,99,red,Common Welsh Green
Lfp,9,99,blue,Common Welsh Green
Ljsj,17,99,white,Common Welsh Green
Mmwe,4,99,white,Common Welsh Green
Rojb,13,99,white,Common Welsh Green
Vyvb,20,99,black,Common Welsh Green
Yfi,8,99,blue,Common Welsh Green
Dqyda,13,99,black,Hebridean Black
Ixafwop,14,99,black,Hebridean Black
Aas,15,99,white,Hungarian Horntail
Aolekjvu,10,99,red,Hungarian Horntail
Ekchdeti,10,99,blue,Hungarian Horntail
Uqbcf,13,99,blue,Hungarian Horntail
Ioxqdt,14,99,white,Norwegian Ridgeback
Mitjwrt,12,99,white,Norwegian Ridgeback
Nyglxmh,7,99,black,Norwegian Ridgeback
Pxconydw,0,99,black,Norwegian Ridgeback
Rbmjmnv,8,99,black,Norwegian Ridgeback
Wdugte,1,99,blue,Norwegian Ridgeback
Ckyaypn,6,99,blue,Peruvian Vipertooth
Ddecb,20,99,blue,Peruvian Vipertooth
Ihmx,18,99,black,Peruvian Vipertooth
Nlrntbhb,15,99,red,Peruvian Vipertooth
Pln,6,99,black,Peruvian Vipertooth
Kgq,19,99,red,Romanian Longhorn
Pmqhi,16,99,white,Romanian Longhorn
Vvheqvmn,11,99,black,Romanian Longhorn
Fklnt,8,99,red,Swedish Short-Snout
Gcaws,4,99,white,Swedish Short-Snout
Nqxhyi,18,99,black,Swedish Short-Snout
Dpgh,5,99,black,Ukrainian Ironbelly
Ijfyernv,3,99,blue,Ukrainian Ironbelly
Kggs,10,99,red,Ukrainian Ironbelly
Pncrobg,9,99,blue,Ukrainian Ironbelly
Scbp,1,99,blue,Ukrainian Ironbelly
Alssy,19,100,red,Antipodean Opaleye
Gotoar,20,100,white,Antipodean Opaleye
Iuqliun,8,100,red,Antipodean Opaleye
Npkmc,20,100,black,Antipodean Opaleye
Exrpeuc,16,100,blue,Chinese Fireball
Olhmi,17,100,blue,Chinese Fireball
Vbaj,14,100,blue,Chinese Fireball
Vpl,12,100,black,Chinese Fireball
Wqe,8,100,black,Chinese Fireball
Nnbc,3,100,black,Common Welsh Green
Pavjnfx,10,100,red,Common Welsh Green
Vpbolmmk,14,100,black,Common Welsh Green
Wamcfc,13,100,blue,Common Welsh Green
Ajfjgmw,17,100,black,Hebridean Black
Mlsta,20,100,red,Hebridean Black
Nyipramb,20,100,white,Hebridean Black
Pmrgxhp,5,100,blue,Hebridean Black
Qmpdk,1,100,red,Hebridean Black
Yxi,1,100,blue,Hebridean Black
Dju,12,100,white,Hungarian Horntail
Iiatvd,8,100,blue,Hungarian Horntail
Kid,10,100,blue,Hungarian Horntail
Gqdxu,15,100,blue,Norwegian Ridgeback
Wyqqrhog,16,100,white,Norwegian Ridgeback
Cea,0,100,blue,Peruvian Vipertooth
Pca,10,100,blue,Peruvian Vipertooth
Pqeajfle,15,100,blue,Peruvian Vipertooth
Txila,0,100,white,Peruvian Vipertooth
Hkfwuiac,10,100,blue,Romanian Longhorn
Mteykop,16,100,white,Romanian Longhorn
Peprhipp,7,100,blue,Romanian Longhorn
Ujoc,6,100,black,Romanian Longhorn
Vml,20,100,black,Romanian Longhorn
Ftku,18,100,black,Swedish Short-Snout
Qlvoim,15,100,white,Swedish Short-Snout
Gedibiw,18,100,blue,Ukrainian Ironbelly
Gqextff,13,100,black,Ukrainian Ironbelly
Hbssw,11,100,blue,Ukrainian Ironbelly
Itspvl,19,100,black,Ukrainian Ironbelly
Lya,14,100,red,Ukrainian Ironbelly
Uyiitwpu,5,100,blue,Ukrainian Ironbelly
